no,n,orbit,members,loops,loop_nodes,rep,rep_edges,rep_weight,es_lo,vc_min,chi_min,es_up,mindeg_g,nodes,edges,selfloops,density,min_degree,max_degree,aspl,aspl_se,diameter,diameter_exactly_known,chi_og
416,9,236,542,298,298,6629797,11,11,4,4,3,4,3,542,1849,298,0.012611604859116983,4,7,4.147171767466288,0.0,7,True,6
417,9,93,1052,604,604,6629809,11,11,4,4,3,4,4,1052,3682,604,0.006660323501427212,7,7,4.722473255599411,0.0,7,True,6
418,9,60,1096,604,604,6629812,11,11,4,4,3,4,4,1096,3836,604,0.006392694063926941,7,7,4.7181981801819814,0.0,7,True,6
419,9,144,1594,488,488,6629860,11,11,4,4,3,4,4,1594,6232,488,0.004908551449605827,5,8,4.79046896672314,0.0,9,True,6
420,9,269,204,144,144,6630042,11,11,4,4,3,4,4,204,576,144,0.02781802376122863,4,6,3.695547184390998,0.0,7,True,5
421,9,62,1052,604,604,6630320,11,11,4,4,3,4,3,1052,3682,604,0.006660323501427212,7,7,4.722473255599411,0.0,7,True,6
422,9,188,192,114,114,6633649,11,11,4,4,3,4,4,192,564,114,0.030759162303664923,4,7,3.649869109947644,0.0,6,True,5
423,9,25,542,316,316,6633650,11,11,4,4,3,4,4,542,1849,316,0.012611604859116983,4,7,4.147171767466288,0.0,7,True,6
424,9,248,178,102,102,6633656,11,11,4,4,2,4,3,178,533,102,0.03383482511267695,5,7,3.5345648447914684,0.0,6,True,5
425,9,166,920,300,300,6633670,11,11,4,4,3,4,3,920,3356,300,0.007938685716989165,6,8,4.532409991957231,0.0,7,True,6
426,9,37,1544,492,492,6633674,11,11,4,4,3,4,4,1544,6144,492,0.005157841362798398,7,8,4.651423443329225,0.0,8,True,7
427,9,59,3004,984,984,6633682,11,11,4,4,3,4,3,3004,12016,984,0.002664002664002664,8,8,5.37077879954045,0.0,9,True,7
428,9,171,952,300,300,6666440,11,11,4,4,3,4,3,952,3448,300,0.007616926896941742,6,8,4.567894034585443,0.0,7,True,6
429,9,149,806,0,0,7132368,11,11,4,4,3,4,3,806,3325,0,0.010249217822850362,2,9,4.107350153352958,0.0,9,True,6
430,9,353,202,74,74,7165128,11,11,4,4,2,4,3,202,636,74,0.03132850598492685,4,8,3.638589232057534,0.0,6,True,5
431,9,48,1334,0,0,7165136,11,11,4,4,2,4,3,1334,5415,0,0.006090353173000896,6,9,4.648600680904859,0.0,8,True,6
432,9,147,596,328,328,73708720,11,11,4,4,3,4,3,596,1990,328,0.01122328125881225,5,7,4.304077604196041,0.0,7,True,6
433,9,170,58,3,3,76040176,11,11,4,5,3,5,4,58,168,3,0.10163339382940109,2,8,2.6811857229280096,0.0,5,True,5
434,9,275,340,184,184,76067982,11,11,4,5,3,5,4,340,1058,184,0.01835849384001388,5,7,3.941055006073226,0.0,7,True,6
435,9,132,476,158,158,76067990,11,11,4,5,3,5,4,476,1702,158,0.015055285272003538,5,8,3.945077399380805,0.0,7,True,6
436,9,46,1052,592,592,76068009,11,11,4,5,3,5,4,1052,3682,592,0.006660323501427212,7,7,4.722473255599411,0.0,7,True,7
437,9,158,504,296,296,76068066,11,11,4,5,3,5,4,504,1740,296,0.013727160844457067,6,7,4.07455268389662,0.0,7,True,6
438,9,194,462,154,154,76068080,11,11,4,5,3,5,3,462,1648,154,0.015475486191321332,5,8,3.9489064803598426,0.0,7,True,6
439,9,228,116,48,48,76071912,11,11,4,5,3,5,4,116,334,48,0.05007496251874063,3,8,3.3304347826086955,0.0,6,True,5
440,9,263,283,3,3,76072432,11,11,4,5,3,5,4,283,1115,3,0.027942761195900057,3,9,3.4057840262636896,0.0,6,True,6
441,9,178,754,272,272,76072880,11,11,4,5,3,5,3,754,2904,272,0.010229638475276612,5,8,4.178479715091887,0.0,7,True,6
442,9,11,452,174,174,76072928,11,11,4,5,3,5,4,452,1594,174,0.015638796774130253,5,8,4.005670780762514,0.0,7,True,6
443,9,117,528,296,296,76131009,11,11,4,5,3,5,3,528,1824,296,0.013110229429015009,6,7,4.07824449427865,0.0,7,True,6
444,9,362,156,93,93,76131536,11,11,4,5,3,5,3,156,469,93,0.03879239040529363,4,7,3.410090984284533,0.0,6,True,6
445,9,254,484,174,174,76134540,11,11,4,5,3,5,3,484,1702,174,0.014561196379378197,4,8,4.0413052033605394,0.0,7,True,6
446,9,79,1578,544,544,76134548,11,11,4,5,3,5,3,1578,6216,544,0.004995768545464629,5,8,4.749868394932542,0.0,8,True,6
447,9,264,462,164,164,76134593,11,11,4,5,3,5,4,462,1660,164,0.015588171770384351,5,8,3.915316787334141,0.0,7,True,6
448,9,113,1550,544,544,76134596,11,11,4,5,3,5,3,1550,6056,544,0.005044669818196964,5,8,4.791229305066745,0.0,9,True,6
449,9,374,192,114,114,76138432,11,11,4,5,3,5,4,192,558,114,0.03043193717277487,4,7,3.6729930191972078,0.0,7,True,5
450,9,168,1564,542,542,76139204,11,11,4,5,3,5,3,1564,6112,542,0.005000548162184009,5,8,4.787875961533741,0.0,9,True,7
451,9,174,2270,0,0,76139232,11,11,4,5,3,5,3,2270,9879,0,0.003836035591762561,5,9,4.830000990170134,0.0,9,True,7
452,9,50,2198,0,0,76142788,11,11,4,5,3,5,3,2198,9693,0,0.004014490766836902,5,9,4.722555325050331,0.0,9,True,7
453,9,121,542,312,312,77997714,11,11,4,5,3,5,3,542,1849,312,0.012611604859116983,4,7,4.147171767466288,0.0,7,True,6
454,9,201,542,312,312,77997720,11,11,4,5,3,5,4,542,1849,312,0.012611604859116983,4,7,4.147171767466288,0.0,7,True,6
455,9,181,952,312,312,77997762,11,11,4,5,3,5,3,952,3448,312,0.007616926896941742,6,8,4.567894034585443,0.0,7,True,6
456,9,16,1534,504,504,77997764,11,11,4,5,3,5,3,1534,6040,504,0.005136879991767385,5,8,4.7633488715448316,0.0,8,True,7
457,9,13,908,340,340,78231696,11,11,4,5,3,5,3,908,3284,340,0.007975171087333466,6,8,4.560078488894502,0.0,7,True,6
458,9,65,3004,1052,1052,78235810,11,11,4,5,3,5,3,3004,12016,1052,0.002664002664002664,8,8,5.37077879954045,0.0,9,True,6
459,9,5,2684,0,0,78235872,11,11,4,5,3,5,3,2684,11058,0,0.0030711667489680848,7,9,5.216901082212729,0.0,9,True,7
460,9,99,1550,542,542,78262425,11,11,4,5,3,5,4,1550,6056,542,0.005044669818196964,5,8,4.791229305066745,0.0,9,True,6
461,9,92,3088,1052,1052,78262724,11,11,4,5,3,5,3,3088,12352,1052,0.0025915127955944283,8,8,5.3669415952909665,0.0,9,True,7
462,9,103,1534,542,542,78262736,11,11,4,5,3,5,3,1534,6040,542,0.005136879991767385,5,8,4.7633488715448316,0.0,8,True,7
463,9,32,2292,0,0,78269664,11,11,4,5,3,5,3,2292,9938,0,0.0037852039584290297,4,9,4.858017525136298,0.0,9,True,7
464,9,95,4306,0,0,78270668,11,11,4,5,3,5,3,4306,19201,0,0.0020716036236070674,5,9,5.321802978098788,0.0,9,True,7
465,9,143,4402,0,0,78270916,11,11,4,5,3,5,3,4402,19633,0,0.002026820346992717,5,9,5.307152942502742,0.0,9,True,7
466,9,43,4378,0,0,78272712,11,11,4,5,3,5,3,4378,19525,0,0.0020378336737376626,5,9,5.3113668953319575,0.0,9,True,7
467,9,222,399,1,1,78534848,11,11,4,5,3,5,3,399,1469,1,0.018501026435435323,4,9,3.8620672283724384,0.0,7,True,6
468,9,416,9,4,4,2264572,12,12,3,4,3,4,6,9,12,4,0.3333333333333333,1,4,1.9722222222222223,0.0,4,True,3
469,9,372,63,35,35,2268636,12,12,4,4,3,4,5,63,154,35,0.07885304659498207,3,6,2.853558627752176,0.0,5,True,4
470,9,246,100,54,54,2276582,12,12,4,4,3,4,4,100,276,54,0.055757575757575756,3,7,3.1626262626262625,0.0,6,True,5
471,9,387,42,28,28,2534812,12,12,4,4,3,4,4,42,100,28,0.11614401858304298,3,6,2.5760743321718933,0.0,5,True,4
472,9,239,119,3,3,3037912,12,12,4,4,3,4,4,119,418,3,0.059535678678250964,5,9,2.9787779518587096,0.0,6,True,6
473,9,278,75,55,55,6629787,12,12,4,4,3,4,4,75,198,55,0.07135135135135136,2,6,2.9931531531531532,0.0,6,True,5
474,9,382,85,57,57,6630298,12,12,4,4,3,4,4,85,216,57,0.06050420168067227,2,6,3.1336134453781512,0.0,6,True,6
475,9,216,174,100,100,6633654,12,12,4,4,3,4,4,174,513,100,0.03408411401235798,3,7,3.478705733838283,0.0,6,True,5
476,9,306,188,102,102,6633657,12,12,4,4,3,4,4,188,556,102,0.0316304471498464,5,7,3.5869268403686427,0.0,6,True,5
477,9,140,1578,492,492,6633686,12,12,4,4,3,4,4,1578,6216,492,0.004995768545464629,5,8,4.749868394932542,0.0,8,True,7
478,9,88,182,100,100,6633908,12,12,4,4,3,4,4,182,535,100,0.03248133082387226,3,7,3.4999696436160526,0.0,6,True,5
479,9,354,46,17,17,6659312,12,12,4,4,3,4,4,46,107,17,0.10338164251207729,2,7,2.8067632850241546,0.0,5,True,5
480,9,323,340,192,192,6666424,12,12,4,4,3,4,4,340,1058,192,0.01835849384001388,5,7,3.941055006073226,0.0,7,True,5
481,9,328,460,162,162,7165132,12,12,4,4,3,4,4,460,1658,162,0.015705219285781946,5,8,3.8949417448138677,0.0,7,True,6
482,9,108,1148,0,0,7165648,12,12,4,4,3,4,4,1148,4916,0,0.007466835161563721,5,9,4.274271011485803,0.0,9,True,7
483,9,324,220,74,74,15414424,12,12,4,4,2,4,3,220,682,74,0.028310502283105023,4,8,3.6968451639684514,0.0,7,True,6
484,9,39,166,0,0,15422664,12,12,4,4,2,4,3,166,594,0,0.043373493975903614,1,9,3.206425702811245,0.0,9,True,6
485,9,367,24,13,13,76067308,12,12,4,5,3,5,5,24,45,13,0.16304347826086957,2,5,2.4420289855072466,0.0,5,True,4
486,9,165,784,242,242,76068082,12,12,4,5,3,5,4,784,3052,242,0.009943440977923736,5,8,4.144499178981937,0.0,7,True,7
487,9,240,168,99,99,76068324,12,12,4,5,3,5,4,168,499,99,0.03557171371542629,4,7,3.426005132591959,0.0,6,True,5
488,9,280,356,8,8,76072944,12,12,4,5,3,5,4,356,1328,8,0.021015983541699635,4,9,3.699699319512581,0.0,7,True,6
489,9,287,170,93,93,76131032,12,12,4,5,3,5,4,170,513,93,0.03571179951270449,4,7,3.4096762965541245,0.0,6,True,5
490,9,162,494,160,160,76131568,12,12,4,5,3,5,4,494,1728,160,0.014190570825566021,5,8,4.059636530865313,0.0,7,True,6
491,9,182,476,164,164,76134542,12,12,4,5,3,5,4,476,1702,164,0.015055285272003538,5,8,3.945077399380805,0.0,7,True,6
492,9,85,814,272,272,76134616,12,12,4,5,3,5,4,814,3132,272,0.009465352638784372,5,8,4.1976300352684115,0.0,8,True,7
493,9,205,768,264,264,76135136,12,12,4,5,3,5,4,768,2984,264,0.010131464580617124,7,8,4.143568692959583,0.0,8,True,6
494,9,129,126,4,4,76138224,12,12,4,5,3,5,4,126,411,4,0.05219047619047619,3,9,3.2191746031746034,0.0,6,True,5
495,9,98,160,94,94,76138436,12,12,4,5,3,5,4,160,495,94,0.03891509433962264,4,7,3.287578616352201,0.0,6,True,5
496,9,131,484,182,182,76138448,12,12,4,5,3,5,4,484,1702,182,0.014561196379378197,4,8,4.0413052033605394,0.0,7,True,7
497,9,187,1114,0,0,76142804,12,12,4,5,3,5,4,1114,4825,0,0.0077829987047154485,5,9,4.173400371970881,0.0,8,True,7
498,9,44,564,312,312,77997715,12,12,4,5,3,5,4,564,1926,312,0.012131060806469899,4,7,4.140067772696925,0.0,7,True,6
499,9,24,1610,504,504,77997778,12,12,4,5,3,5,4,1610,6344,504,0.004897915066261595,5,8,4.757303058494725,0.0,8,True,6
500,9,136,1536,504,504,77997780,12,12,4,5,3,5,4,1536,6072,504,0.005150651465798046,7,8,4.728944421824104,0.0,8,True,7
501,9,338,24,11,11,78027969,12,12,4,5,3,5,4,24,45,11,0.16304347826086957,2,5,2.4420289855072466,0.0,5,True,4
502,9,161,494,164,164,78032096,12,12,4,5,3,5,3,494,1728,164,0.014190570825566021,5,8,4.059636530865313,0.0,7,True,6
503,9,279,66,32,32,78036160,12,12,4,5,3,5,4,66,156,32,0.07272727272727272,3,6,3.0606060606060606,0.0,6,True,4
504,9,89,952,340,340,78231697,12,12,4,5,3,5,4,952,3448,340,0.007616926896941742,6,8,4.567894034585443,0.0,7,True,6
505,9,78,1594,564,564,78231698,12,12,4,5,3,5,4,1594,6232,564,0.004908551449605827,5,8,4.79046896672314,0.0,9,True,6
506,9,96,952,340,340,78231728,12,12,4,5,3,5,3,952,3448,340,0.007616926896941742,6,8,4.567894034585443,0.0,7,True,6
507,9,125,1578,542,542,78236066,12,12,4,5,3,5,4,1578,6216,542,0.004995768545464629,5,8,4.749868394932542,0.0,8,True,7
508,9,34,2262,0,0,78236128,12,12,4,5,3,5,3,2262,9965,0,0.003896854008949664,5,9,4.748293733240888,0.0,9,True,7
509,9,191,818,0,0,78239952,12,12,4,5,3,5,3,818,3411,0,0.010207898776907585,2,9,4.090473525600548,0.0,9,True,6
510,9,38,1568,542,542,78262451,12,12,4,5,3,5,4,1568,6176,542,0.005027154448250264,5,8,4.757119088860816,0.0,8,True,7
511,9,3,1626,542,542,78262732,12,12,4,5,3,5,4,1626,6360,542,0.00481407891001987,5,8,4.792522282145899,0.0,9,True,6
512,9,72,1594,542,542,78262740,12,12,4,5,3,5,3,1594,6232,542,0.004908551449605827,5,8,4.79046896672314,0.0,9,True,7
513,9,109,1628,542,542,78262744,12,12,4,5,3,5,4,1628,6368,542,0.004808294912781699,5,8,4.786565466958829,0.0,9,True,6
514,9,94,4470,0,0,78270924,12,12,4,5,3,5,3,4470,19939,0,0.001996252583669855,5,9,5.313387026610861,0.0,9,True,7
515,9,28,8836,0,0,78272716,12,12,4,5,3,5,3,8836,39762,0,0.0010186757215619694,9,9,6.020661578155731,0.0,9,True,7
516,9,173,840,0,0,78302432,12,12,4,5,3,5,3,840,3452,0,0.009796242692547818,4,9,4.111181111300301,0.0,8,True,6
517,9,118,1610,542,542,78328496,12,12,4,5,3,5,3,1610,6344,542,0.004897915066261595,5,8,4.757303058494725,0.0,8,True,7
518,9,167,1384,0,0,78534852,12,12,4,5,3,5,3,1384,5602,0,0.005853489314926502,4,9,4.609641643574537,0.0,8,True,7
519,9,30,1398,0,0,78534864,12,12,4,5,3,5,3,1398,5655,0,0.0057910728384859035,6,9,4.6817562260433405,0.0,8,True,7
520,9,75,2214,0,0,78535360,12,12,4,5,3,5,4,2214,9699,0,0.003959113246803503,5,9,4.805458914658434,0.0,9,True,7
521,9,235,124,50,50,82655424,12,12,4,5,3,5,3,124,348,50,0.045633359559402044,3,8,3.4316810910044584,0.0,7,True,5
522,9,252,726,16,16,82663616,12,12,4,5,3,5,3,726,2800,16,0.010639308444951078,4,9,4.242059466134701,0.0,8,True,6
523,9,217,305,0,0,223103396,12,12,4,5,3,5,3,305,1178,0,0.02540983606557377,2,9,3.4598144952545296,0.0,8,True,6
524,9,175,2336,0,0,223103400,12,12,4,5,3,5,3,2336,10200,0,0.003739990026693262,6,9,4.835504971986741,0.0,9,True,7
525,9,184,844,0,0,223103650,12,12,4,5,3,5,3,844,3477,0,0.009773827393702248,2,9,4.12303722318733,0.0,9,True,7
526,9,68,4514,0,0,223103656,12,12,4,5,3,5,3,4514,20137,0,0.001976959978071521,5,9,5.314398585251822,0.0,9,True,7
527,9,153,1129,3,3,223136448,12,12,4,5,3,5,4,1129,4939,3,0.007756503275980124,3,9,4.122206936408923,0.0,8,True,6
528,9,204,476,162,162,15414426,13,13,4,4,3,4,4,476,1702,162,0.015055285272003538,5,8,3.945077399380805,0.0,7,True,6
529,9,229,27,10,10,15414512,13,13,4,4,2,4,4,27,63,10,0.1794871794871795,3,6,2.4444444444444446,0.0,5,True,4
530,9,211,70,2,2,15420648,13,13,4,4,2,4,4,70,191,2,0.07908902691511387,2,9,3.0111801242236025,0.0,6,True,5
531,9,310,153,3,3,15422668,13,13,4,4,3,4,4,153,570,3,0.049019607843137254,2,9,2.927330581355349,0.0,6,True,6
532,9,42,170,99,99,76068332,13,13,4,5,3,5,4,170,513,99,0.03571179951270449,4,7,3.4096762965541245,0.0,6,True,5
533,9,288,227,5,5,76138480,13,13,4,5,3,5,4,227,787,5,0.030681065065689447,4,9,3.4789676815718686,0.0,6,True,6
534,9,265,162,94,94,77997711,13,13,4,5,3,5,4,162,496,94,0.038033893106356874,4,7,3.3180737673491296,0.0,6,True,5
535,9,394,46,19,19,78027971,13,13,4,5,3,5,4,46,107,19,0.10338164251207729,2,7,2.8067632850241546,0.0,5,True,5
536,9,227,340,198,198,78030520,13,13,4,5,3,5,4,340,1058,198,0.01835849384001388,5,7,3.941055006073226,0.0,7,True,5
537,9,115,494,176,176,78036162,13,13,4,5,3,5,4,494,1728,176,0.014190570825566021,5,8,4.059636530865313,0.0,7,True,6
538,9,260,220,82,82,78231694,13,13,4,5,3,5,4,220,682,82,0.028310502283105023,4,8,3.6968451639684514,0.0,7,True,5
539,9,224,988,340,340,78231729,13,13,4,5,3,5,4,988,3556,340,0.007293192063628794,6,8,4.598892895085505,0.0,7,True,6
540,9,41,1610,564,564,78231732,13,13,4,5,3,5,4,1610,6344,564,0.004897915066261595,5,8,4.757303058494725,0.0,8,True,6
541,9,1,736,1,1,78239956,13,13,4,5,3,5,4,736,3282,1,0.012133984028393966,3,9,3.7276249630286897,0.0,7,True,7
542,9,27,4538,0,0,78272972,13,13,4,5,3,5,4,4538,20245,0,0.0019665930768735357,5,9,5.307363781251904,0.0,9,True,7
543,9,67,276,92,92,78296304,13,13,4,5,3,5,4,276,951,92,0.025059288537549407,2,8,3.6717786561264822,0.0,9,True,6
544,9,70,870,0,0,78534860,13,13,4,5,3,5,4,870,3255,0,0.008610769413912147,5,9,4.417740036771027,0.0,7,True,6
545,9,154,1348,6,6,78534868,13,13,4,5,3,5,4,1348,5543,6,0.006105445885900969,6,9,4.504512720872188,0.0,8,True,7
546,9,45,2366,0,0,78535368,13,13,4,5,3,5,4,2366,10287,0,0.003676824070383999,5,9,4.838795194072475,0.0,9,True,7
547,9,31,4580,0,0,78535376,13,13,4,5,3,5,4,4580,20322,0,0.0019380292220703783,6,9,5.4090808523056175,0.0,9,True,7
548,9,294,128,50,50,78560448,13,13,4,5,3,5,4,128,358,50,0.04404527559055118,3,8,3.4648129921259843,0.0,7,True,5
549,9,66,744,16,16,78568640,13,13,4,5,3,5,4,744,2863,16,0.010358326459138338,4,9,4.249283636521513,0.0,8,True,6
550,9,142,494,178,178,82655425,13,13,4,5,3,5,4,494,1728,178,0.014190570825566021,5,8,4.059636530865313,0.0,7,True,6
551,9,218,608,4,4,82663620,13,13,4,5,3,5,4,608,2516,4,0.013634787132576086,5,9,3.8746206537761205,0.0,7,True,7
552,9,183,1246,0,0,82663624,13,13,4,5,3,5,3,1246,5219,0,0.006728680371566523,3,9,4.4583457425206445,0.0,9,True,7
553,9,17,1384,8,8,93644016,13,13,4,5,3,5,3,1384,5658,8,0.005912003310220305,6,9,4.573082935229187,0.0,8,True,7
554,9,150,344,4,4,95774944,13,13,4,5,3,5,3,344,1198,4,0.0203064614550139,3,9,3.8441250254254524,0.0,7,True,6
555,9,29,4594,0,0,223103404,13,13,4,5,3,5,4,4594,20497,0,0.0019428213193005085,5,9,5.314682551982105,0.0,9,True,7
556,9,21,541,0,0,223103654,13,13,4,5,3,5,4,541,2253,0,0.015424111727254056,1,9,3.690045868419251,0.0,9,True,6
557,9,52,4592,0,0,223103690,13,13,4,5,3,5,4,4592,20488,0,0.0019436604111817016,5,9,5.317998800106556,0.0,9,True,7
558,9,36,2408,0,0,223136992,13,13,4,5,3,5,3,2408,10412,0,0.003592787923374101,4,9,4.890304027428306,0.0,9,True,7
559,9,377,119,38,38,15414513,14,14,4,4,3,4,4,119,355,38,0.050562597920524144,3,8,3.1652186298248113,0.0,6,True,5
560,9,164,115,5,5,15420904,14,14,4,4,3,4,4,115,379,5,0.0578184591914569,2,9,3.0013729977116705,0.0,6,True,6
561,9,299,99,34,34,76134652,14,14,4,5,3,5,5,99,296,34,0.06101834673263245,4,8,3.0061842918985775,0.0,6,True,5
562,9,298,269,88,88,76135160,14,14,4,5,3,5,4,269,898,88,0.024912611662875214,4,8,3.605032458525218,0.0,7,True,6
563,9,412,30,18,18,78036152,14,14,4,5,3,5,4,30,59,18,0.135632183908046,2,5,2.6620689655172414,0.0,5,True,4
564,9,347,68,2,2,78235632,14,14,4,5,3,5,4,68,187,2,0.08208955223880597,2,9,2.9569798068481123,0.0,6,True,4
565,9,19,630,4,4,78568644,14,14,4,5,3,5,4,630,2571,4,0.01297600121129533,5,9,3.911979206096853,0.0,7,True,7
566,9,61,1216,2,2,78568656,14,14,4,5,3,5,4,1216,5209,2,0.00705138618150314,4,9,4.257829759584146,0.0,8,True,7
567,9,141,238,82,82,82523376,14,14,4,5,3,5,4,238,738,82,0.026167428996915224,4,8,3.7236464205935538,0.0,7,True,5
568,9,90,538,182,182,82655429,14,14,4,5,3,5,4,538,1852,182,0.012820779076931597,4,8,4.133946681619627,0.0,7,True,6
569,9,193,772,4,4,93677816,14,14,4,5,3,5,4,772,2986,4,0.010033399864250048,5,9,4.246782658951768,0.0,8,True,6
570,9,77,1478,0,0,95774945,14,14,4,5,3,5,4,1478,5967,0,0.00546677379723189,6,9,4.679905598060656,0.0,8,True,7
571,9,112,1464,0,0,223136232,14,14,4,5,3,5,4,1464,5914,0,0.005522375237647024,4,9,4.611370079446007,0.0,8,True,6
572,9,7,4670,0,0,223136488,14,14,4,5,3,5,4,4670,20839,0,0.0019114639682300178,5,9,5.30979667706679,0.0,9,True,7
573,9,33,1414,0,0,223141064,14,14,4,5,3,5,4,1414,5799,0,0.005804857100814722,6,9,4.518813482804149,0.0,8,True,7
574,9,57,672,0,0,223699696,14,14,4,5,3,5,4,672,2714,0,0.012037825562415727,2,9,4.014144666808601,0.0,9,True,7
575,9,189,836,0,0,1293019364,14,14,4,5,3,5,4,836,3505,0,0.010042116723490818,5,9,4.029292610950348,0.0,8,True,7
576,9,356,80,6,6,1295116512,14,14,4,5,3,5,4,80,262,6,0.08291139240506329,3,9,2.7531645569620253,0.0,5,True,6
577,9,312,278,4,4,93678072,15,15,4,5,3,5,4,278,1026,4,0.026647274238371037,5,9,3.494740669558216,0.0,7,True,6
578,9,111,242,4,4,223540464,15,15,4,5,3,5,4,242,839,4,0.02877130413908988,3,9,3.4909639587119785,0.0,7,True,6
579,9,225,862,0,0,223634936,15,15,4,5,3,5,4,862,3577,0,0.009639145115349065,2,9,4.105933585023619,0.0,9,True,7
580,9,114,893,0,0,223700720,15,15,4,5,3,5,4,893,3667,0,0.009207136723595077,2,9,4.145019308121463,0.0,9,True,7
581,9,340,94,4,4,225831136,15,15,4,5,3,5,4,94,316,4,0.07229466941203386,1,9,2.847403340196751,0.0,8,True,5
582,9,249,129,4,4,1295084004,15,15,4,5,3,5,4,129,413,4,0.05002422480620155,2,9,3.1155523255813953,0.0,6,True,5
583,9,14,609,3,3,1295116514,15,15,4,5,3,5,4,609,2629,3,0.014200371618701928,4,9,3.6437105695272662,0.0,7,True,7
584,9,391,21,1,1,1379462376,15,15,4,6,3,6,4,21,50,1,0.23809523809523808,2,7,2.033333333333333,0.0,4,True,4
585,9,213,567,0,0,1435718342,15,15,4,6,3,6,4,567,2368,0,0.014757480010719115,1,9,3.716996653392413,0.0,9,True,7
